f1,f2,f3,f4,f5,val_score
classic_sta_lta4_q95,ave_roll_mean_100,classic_sta_lta2_mean,max_last_10000,MA_700MA_std_mean,2.4705710411071777
av_change_rate_roll_std_100,classic_sta_lta8_mean,abs_q95,max_last_50000,av_change_abs_roll_std_100,2.470587491989136
std_roll_std_10,av_change_abs_roll_mean_1000,modified_sta_lta5_q95,iqr,MA_400MA_BB_low_mean,2.4705944061279297
mean_change_rate_first_10000,mean_diff,exp_Moving_average_300_mean,max,mad,2.4706096649169917
max,trend,Hann_window_mean,mean_change_rate_first_10000_v2,MA_400MA_BB_low_mean,2.4706106185913086
min_roll_std_1000,av_change_abs_roll_std_10,MA_700MA_BB_high_mean,modified_sta_lta2_q95,av_change_rate_roll_mean_100,2.4706170558929443
abs_q05,av_change_abs_roll_std_100,std_first_10000,max_last_50000,av_change_rate_roll_mean_1000_v2,2.470628023147583
Hilbert_mean,classic_sta_lta4_q05,q99,MA_700MA_BB_low_mean,min_roll_mean_1000,2.4706289768218994
av_change_rate_roll_mean_100,abs_trend,classic_sta_lta7_q95,MA_400MA_BB_high_mean,mean_abs_diff,2.47063422203064
Rmean_last_5000,max_first_50000,trend,q95_roll_std_10,max_last_10000,2.470676183700561
min_roll_mean_1000,av_change_rate_roll_mean_100_v2,av_change_abs_roll_mean_1000,min_last_50000,modified_sta_lta7_mean,2.470679521560669
q01_roll_mean_100,ave_roll_std_10,Rmean,max_to_min,Imean,2.470688819885254
Moving_average_3000_mean,sum,MA_400MA_BB_high_mean,mean_change_rate_first_10000_v2,abs_max_roll_std_10,2.4707040786743164
max_last_50000,Istd,q99_roll_mean_10,max_roll_mean_1000,MA_700MA_std_mean,2.470729112625122
avg_last_10000,avg_last_50000,q95_roll_std_10,min_last_50000,modified_sta_lta3_q95,2.4707317352294917
q01_roll_mean_1000,classic_sta_lta5_q95,classic_sta_lta2_q05,modified_sta_lta7_q05,skew,2.470733165740967
std_roll_std_10,exp_Moving_average_6000_mean,std_roll_std_100,MA_700MA_BB_high_mean,abs_q01,2.4707419872283936
min_last_10000,av_change_abs_roll_std_10,q01_roll_mean_1000,med,mean_diff,2.4707844257354736
MA_400MA_BB_low_mean,abs_max_roll_mean_10,classic_sta_lta6_q05,q05_roll_mean_1000,abs_q01,2.470785856246948
mean_change_rate_first_10000,exp_Moving_average_6000_mean,classic_sta_lta7_q05,std_roll_std_1000,q05,2.470806121826172
classic_sta_lta3_q05,av_change_abs_roll_mean_1000,std_roll_mean_1000,q01_roll_mean_1000,q99_roll_std_1000,2.470811128616333
modified_sta_lta4_q95,min_roll_mean_100,av_change_abs_roll_mean_1000,classic_sta_lta2_mean,min_first_10000,2.470831632614136
classic_sta_lta8_q95,Hilbert_mean,av_change_rate_roll_std_10,classic_sta_lta1_q05,mean_change_rate_first_10000,2.470839023590088
min_last_50000,mean_diff,q95_roll_std_10,max_first_50000,std_last_50000,2.470839500427246
ave_roll_std_10,abs_mean,modified_sta_lta1_mean,ave_roll_mean_100,freq_cross_last_10000,2.47084379196167
modified_sta_lta4_q95,ave_roll_std_1000,max_to_min_diff,abs_max,Rstd_last_15000,2.4708728790283203
min_first_10000,av_change_abs_roll_std_10,MA_700MA_BB_low_mean,max_first_50000,modified_sta_lta4_q05,2.470885992050171
modified_sta_lta7_mean,abs_max_roll_mean_100,ave_roll_std_10,freq_cross_first_50000,Moving_average_1500_mean,2.470898151397705
q05_roll_mean_1000,Hilbert_mean,avg_first_10000,std_roll_std_10,min_first_10000,2.470907211303711
Moving_average_30000_mean,Imin,classic_sta_lta2_q95,av_change_abs_roll_mean_10,classic_sta_lta8_mean,2.4709184169769287
classic_sta_lta1_mean,std_roll_mean_100,av_change_abs_roll_mean_1000,classic_sta_lta8_q05,classic_sta_lta4_mean,2.470954179763794
max_roll_std_1000,av_change_abs_roll_std_100,max_first_50000,av_change_abs_roll_mean_10,freq_cross_last_10000,2.470955371856689
q95_roll_std_100,Imean,mad,max_last_10000,classic_sta_lta5_mean,2.4709606170654297
abs_min,av_change_abs_roll_std_1000,av_change_abs_roll_mean_10,abs_mean,Rmin,2.470961332321167
MA_400MA_std_mean,freq_cross_first_10000,modified_sta_lta4_mean,max_first_50000,avg_first_50000,2.4709763526916504
q05,mean_change_rate,min_roll_mean_1000,min,ave_roll_std_1000,2.470985412597656
freq_cross_last_10000,av_change_abs_roll_mean_100,std,modified_sta_lta2_mean,max_first_50000,2.4709863662719727
freq_cross_first_10000,mad,abs_q95,classic_sta_lta1_mean,Moving_average_1500_mean,2.470990896224976
Rmean_last_15000,abs_max_roll_mean_1000,abs_q95,mean_change_rate_last_10000_v2,max_roll_mean_100,2.471010446548462
count_big,abs_max_roll_mean_100,freq_cross_first_10000,ave_roll_std_100,abs_max_roll_std_1000,2.471010684967041
av_change_abs_roll_std_100,modified_sta_lta7_mean,Rmean,mean_change_rate_last_10000_v2,MA_400MA_std_mean,2.4710447788238525
Hilbert_mean,classic_sta_lta1_q95,av_change_rate_roll_std_1000,classic_sta_lta6_mean,max_to_min_diff,2.4710462093353267
min_roll_std_10,MA_700MA_BB_low_mean,av_change_rate_roll_std_10v2,modified_sta_lta1_q05,Moving_average_3000_mean,2.4710593223571777
skew,Rstd__last_5000,av_change_abs_roll_std_10,ave_roll_std_10,classic_sta_lta3_mean,2.471060037612915
MA_1000MA_std_mean,min_roll_mean_10,MA_700MA_std_mean,min_first_10000,Rmin_last_15000,2.4710614681243896
max_roll_mean_10,mean_change_rate_first_10000_v2,MA_400MA_BB_low_mean,q99_roll_mean_1000,q95_roll_mean_100,2.471081018447876
Hilbert_mean,exp_Moving_average_6000_mean,Moving_average_6000_mean,q001,q95_roll_mean_100,2.47109055519104
modified_sta_lta8_q95,av_change_rate_roll_mean_1000,Rmax_last_5000,MA_700MA_BB_low_mean,av_change_abs_roll_mean_10,2.4710915088653564
q95_roll_mean_100,freq_cross_first_10000,q95_roll_std_10,freq_cross_last_10000,Rmax_last_15000,2.471101999282837
std_first_10000,Hilbert_mean,freq_cross_last_50000,modified_sta_lta4_q95,MA_400MA_BB_high_mean,2.471127986907959
modified_sta_lta5_q05,abs_q95,classic_sta_lta2_mean,modified_sta_lta4_mean,min_roll_std_100,2.4711289405822754
MA_700MA_BB_high_mean,q05,max_roll_mean_100,mean_change_rate_first_50000_v2,classic_sta_lta6_mean,2.471156597137451
classic_sta_lta8_mean,modified_sta_lta4_q05,abs_max,Rmean,ave_roll_std_1000,2.471163034439087
avg_last_50000,avg_last_10000,ave_roll_mean_10,max,MA_400MA_std_mean,2.471165418624878
std_roll_std_10,q95_roll_mean_1000,abs_max_roll_mean_10,MA_700MA_std_mean,classic_sta_lta6_q95,2.4711813926696777
kurt,av_change_abs_roll_mean_100,abs_max_roll_std_100,max_to_min,q99_roll_mean_10,2.471181869506836
mean_abs_diff,mean_change_rate_first_10000_v2,std_roll_std_10,abs_trend,classic_sta_lta1_mean,2.471196413040161
max_roll_mean_10,trend,q95_roll_std_10,classic_sta_lta2_q05,mean_change_rate_last_50000,2.471226215362549
q99_roll_mean_1000,mean_change_rate_first_50000,q99_roll_std_1000,av_change_rate_roll_mean_10_v2,MA_700MA_std_mean,2.471252202987671
mean_change_rate_first_50000_v2,modified_sta_lta2_q95,mean_change_rate_last_50000_v2,classic_sta_lta7_mean,abs_q95,2.471254587173462
abs_max_roll_std_1000,modified_sta_lta7_q95,av_change_abs_roll_mean_10,iqr,mean_diff,2.4712603092193604
Rmax,MA_700MA_std_mean,modified_sta_lta3_q95,mean_change_rate_last_10000_v2,mean_change_rate_first_50000,2.471266746520996
av_change_abs_roll_mean_1000,classic_sta_lta2_q95,av_change_rate_roll_std_100,ave_roll_std_100,classic_sta_lta5_mean,2.471270799636841
min_roll_mean_10,modified_sta_lta5_q05,modified_sta_lta6_q05,Rmax_last_5000,Hilbert_mean,2.4712719917297363
q05_roll_mean_1000,av_change_abs_roll_mean_100,Hilbert_mean,classic_sta_lta3_q05,mean_change_rate_first_50000_v2,2.4712793827056885
classic_sta_lta8_q05,classic_sta_lta2_mean,min_roll_mean_100,av_change_abs_roll_std_100,max_last_10000,2.471292495727539
classic_sta_lta3_mean,abs_max_roll_std_1000,mean_change_rate_first_50000,MA_700MA_std_mean,classic_sta_lta2_mean,2.4712932109832764
std_roll_mean_1000,abs_q95,Rmax_last_15000,modified_sta_lta3_q05,Imin,2.4712979793548584
mean_change_rate_first_50000_v2,q05,std_roll_std_100,q95_roll_std_100,Hilbert_mean,2.4713077545166016
abs_q01,MA_400MA_std_mean,abs_max_roll_std_100,modified_sta_lta4_q95,classic_sta_lta2_q95,2.4713144302368164
mean_change_rate_first_10000_v2,ave10,abs_max_roll_std_1000,ave_roll_std_10,max_roll_std_1000,2.4713146686553955
Rmean,q001,q95_roll_mean_100,modified_sta_lta3_mean,MA_1000MA_std_mean,2.471321582794189
classic_sta_lta6_q05,ave_roll_std_100,modified_sta_lta6_mean,exp_Moving_average_3000_mean,std_roll_std_100,2.471324920654297
modified_sta_lta2_mean,Hilbert_mean,max_first_10000,std_roll_mean_1000,Rmin_last_5000,2.471339464187622
av_change_rate_roll_std_1000,abs_mean,std,classic_sta_lta6_q95,av_change_abs_roll_mean_10,2.4713430404663086
av_change_rate_roll_std_10,MA_400MA_BB_high_mean,abs_max_roll_std_1000,mean_change_rate_last_10000_v2,ave_roll_std_10,2.4713497161865234
av_change_abs_roll_mean_100,abs_std,q99_roll_std_10,MA_400MA_BB_low_mean,classic_sta_lta5_q05,2.471357822418213
min_first_50000,classic_sta_lta2_q05,MA_700MA_BB_high_mean,q05_roll_mean_10,iqr,2.47135853767395
ave10,modified_sta_lta7_q05,modified_sta_lta8_mean,q05_roll_mean_10,modified_sta_lta7_q95,2.4713668823242188
Rstd,ave_roll_std_10,Moving_average_6000_mean,abs_q95,Moving_average_30000_mean,2.4713735580444336
MA_400MA_std_mean,mean,Rmean,Imin,ave_roll_std_10,2.4713823795318604
Moving_average_6000_mean,mean_change_rate_first_50000_v2,mad,Imean,classic_sta_lta6_q95,2.4713830947875977
MA_400MA_std_mean,min_roll_mean_100,avg_first_50000,av_change_rate_roll_std_10v2,av_change_abs_roll_std_10,2.4713845252990723
ave_roll_mean_1000,ave10,q95_roll_std_10,exp_Moving_average_6000_mean,q99,2.471387386322021
av_change_rate_roll_std_10,av_change_rate_roll_std_1000v2,min_roll_mean_10,ave_roll_std_100,q01_roll_mean_1000,2.4714057445526123
av_change_rate_roll_std_100v2,av_change_rate_roll_std_1000,min_first_50000,av_change_abs_roll_mean_1000,min_roll_std_1000,2.471420288085937
av_change_rate_roll_mean_1000,ave_roll_std_1000,modified_sta_lta4_mean,modified_sta_lta1_q05,Moving_average_3000_mean,2.4714367389678955
Rmean_last_15000,modified_sta_lta2_q95,Rmax,MA_400MA_std_mean,modified_sta_lta1_q05,2.4714369773864746
avg_first_50000,q99_roll_mean_100,max,abs_q05,q95_roll_std_10,2.4714369773864746
q05_roll_mean_1000,Rmean_last_5000,modified_sta_lta6_mean,av_change_rate_roll_std_1000v2,MA_400MA_BB_high_mean,2.471440315246582
max_roll_std_10,Imean,ave_roll_std_1000,min_first_50000,classic_sta_lta8_q05,2.4714572429656982
std_last_50000,classic_sta_lta4_q05,Hilbert_mean,Rstd__last_5000,classic_sta_lta8_q05,2.4714620113372803
ave_roll_std_100,avg_first_10000,Imin,classic_sta_lta4_q95,Rmax,2.471463680267334
mad,Rmean,Rmax,classic_sta_lta2_mean,Imin,2.4714784622192383
std_roll_mean_10,MA_700MA_std_mean,classic_sta_lta4_mean,min_roll_mean_1000,modified_sta_lta7_mean,2.471484899520874
av_change_abs_roll_std_10,Hann_window_mean,Hilbert_mean,classic_sta_lta3_q05,avg_first_10000,2.4714930057525635
mad,classic_sta_lta5_q05,classic_sta_lta5_q95,mean_change_rate_last_50000,freq_cross_first_50000,2.471498250961304
classic_sta_lta7_q05,Rstd_last_15000,MA_400MA_std_mean,av_change_rate_roll_mean_10,av_change_abs_roll_std_1000,2.4715290069580083
exp_Moving_average_6000_mean,av_change_rate_roll_std_1000v2,classic_sta_lta4_q05,modified_sta_lta8_q95,av_change_abs_roll_mean_10,2.4715394973754883
min_roll_mean_100,max_roll_std_100,q99,mean_change_rate,ave_roll_std_1000,2.4715664386749268
Moving_average_6000_mean,std_last_50000,freq_cross_last_10000,Rmax_last_15000,MA_700MA_std_mean,2.471574068069458
abs_q99,Hilbert_mean,classic_sta_lta3_mean,abs_max_roll_mean_10,Moving_average_3000_mean,2.4715747833251958
std_first_50000,av_change_abs_roll_std_1000,classic_sta_lta4_q05,abs_min,av_change_abs_roll_mean_1000,2.4715800285339355
sum,q99_roll_std_1000,q01_roll_mean_10,skew,ave_roll_std_1000,2.4715871810913086
max_roll_mean_10,MA_400MA_std_mean,classic_sta_lta1_q05,modified_sta_lta8_mean,av_change_abs_roll_mean_10,2.4716286659240723
Rstd,classic_sta_lta5_q95,modified_sta_lta4_q95,classic_sta_lta8_mean,mean_change_rate,2.471630334854126
max_last_10000,min_roll_std_100,modified_sta_lta7_q05,std_first_10000,abs_q95,2.471637725830078
mean_change_rate_last_10000,Hilbert_mean,classic_sta_lta6_mean,min_first_10000,kurt,2.4716384410858154
mad,modified_sta_lta7_q95,classic_sta_lta3_q05,abs_mean,mean_change_rate,2.471642017364502
classic_sta_lta4_q05,q99_roll_mean_10,max_roll_std_100,Rmin_last_15000,MA_1000MA_std_mean,2.471644163131714
min_last_10000,abs_max_roll_mean_10,MA_400MA_std_mean,Istd,exp_Moving_average_300_mean,2.4716508388519287
MA_400MA_BB_low_mean,Istd,max_roll_mean_100,ave_roll_std_1000,classic_sta_lta6_mean,2.471656322479248
MA_700MA_BB_high_mean,q99_roll_mean_1000,exp_Moving_average_3000_mean,classic_sta_lta3_q95,sum,2.471658945083618
Hilbert_mean,q95_roll_std_10,modified_sta_lta2_q95,std_roll_mean_100,std_roll_mean_10,2.47166109085083
classic_sta_lta2_mean,modified_sta_lta1_q05,av_change_abs_roll_mean_1000,ave_roll_mean_10,mean_abs_diff,2.4716618061065674
std_roll_std_10,min_roll_mean_1000,MA_1000MA_std_mean,sum,std_last_50000,2.4716722965240483
modified_sta_lta7_mean,avg_first_50000,modified_sta_lta6_q95,q05_roll_mean_10,Rmean_last_5000,2.471697807312012
q01_roll_std_1000,classic_sta_lta1_q95,min_roll_std_10,classic_sta_lta5_mean,av_change_rate_roll_mean_100_v2,2.471698045730591
modified_sta_lta2_mean,av_change_abs_roll_std_100,classic_sta_lta5_q95,max,MA_1000MA_std_mean,2.4717118740081787
ave_roll_std_10,mean_change_rate_first_10000_v2,q95_roll_std_100,avg_first_10000,av_change_rate_roll_mean_100,2.4717185497283936
q001,mean_change_rate_last_50000_v2,abs_mean,av_change_rate_roll_std_10,kurt,2.4717204570770264
ave10,modified_sta_lta7_q95,Rmax_last_15000,max_roll_mean_1000,classic_sta_lta5_q95,2.4717638492584233
mean_abs_diff,modified_sta_lta7_q05,skew,std_roll_std_10,av_change_abs_roll_mean_1000,2.4717650413513184
iqr,Rmax,avg_first_50000,av_change_abs_roll_mean_1000,ave10,2.4717838764190674
ave_roll_std_10,skew,classic_sta_lta7_q05,count_big,modified_sta_lta8_q95,2.4717884063720703
min_first_50000,av_change_abs_roll_std_10,Imean,Rmean_last_15000,av_change_rate_roll_std_10,2.4717931747436523
av_change_rate_roll_std_10,classic_sta_lta8_mean,MA_700MA_BB_low_mean,mad,av_change_abs_roll_std_1000,2.4717941284179688
mean_change_rate,av_change_rate_roll_mean_100_v2,min_last_50000,Hilbert_mean,std_roll_mean_100,2.4718170166015625
std_roll_mean_100,classic_sta_lta5_q95,mean_change_rate_last_50000,min_roll_mean_1000,classic_sta_lta8_mean,2.4718234539031982
q01_roll_mean_10,classic_sta_lta5_q95,classic_sta_lta7_q95,ave_roll_mean_100,min_roll_std_10,2.4718456268310547
modified_sta_lta7_q05,mean_diff,q999,av_change_rate_roll_std_10,av_change_abs_roll_mean_1000,2.471850633621216
av_change_abs_roll_std_100,abs_max,mean_change_rate_last_50000,min_last_50000,std_first_50000,2.471851110458374
MA_1000MA_std_mean,av_change_abs_roll_std_10,mean_change_rate,av_change_rate_roll_std_1000v2,q99_roll_mean_10,2.4718563556671143
MA_1000MA_std_mean,mean_change_rate_first_50000_v2,q05,ave_roll_mean_100,mean_change_rate_last_10000,2.471858024597168
Hilbert_mean,classic_sta_lta4_q05,classic_sta_lta2_q95,Imax,Rmin_last_15000,2.471884489059448
mean_change_rate_first_50000,MA_700MA_BB_low_mean,Moving_average_6000_mean,std_last_10000,classic_sta_lta4_q95,2.471887826919556
mad,Imean,mean_diff,av_change_abs_roll_std_10,av_change_rate_roll_std_1000v2,2.471889019012451
max_to_min,classic_sta_lta2_q05,MA_700MA_std_mean,max,modified_sta_lta8_mean,2.4719045162200928
ave10,MA_400MA_std_mean,Rmax_last_5000,min_first_50000,classic_sta_lta3_q95,2.4719183444976807
avg_first_50000,min_first_10000,MA_400MA_BB_high_mean,trend,Rstd_last_15000,2.471924066543579
min_first_50000,av_change_rate_roll_mean_1000_v2,av_change_abs_roll_mean_1000,q95_roll_std_100,min_roll_mean_10,2.4719386100769043
MA_400MA_BB_high_mean,abs_max_roll_std_1000,MA_700MA_std_mean,modified_sta_lta2_mean,av_change_abs_roll_mean_100,2.471944093704224
Rstd_last_15000,q95_roll_std_10,abs_q05,ave_roll_mean_10,max,2.471958637237549
mean,MA_400MA_std_mean,classic_sta_lta4_q05,classic_sta_lta6_q95,q99,2.471970558166504
modified_sta_lta5_q05,abs_q95,med,max_first_50000,mean_change_rate_last_10000_v2,2.4719836711883545
av_change_abs_roll_std_10,max_to_min,abs_max,q05_roll_mean_100,min_roll_mean_10,2.4719922542572017
freq_cross_first_50000,modified_sta_lta5_q95,modified_sta_lta6_q05,ave_roll_std_10,mean_change_rate_v2,2.4719979763031006
std_last_10000,ave_roll_std_10,modified_sta_lta4_mean,avg_first_50000,modified_sta_lta4_q95,2.4720017910003658
abs_q01,Rmean,Moving_average_3000_mean,q95_roll_std_10,classic_sta_lta8_q95,2.4720213413238525
q001,mean_abs_diff,exp_Moving_average_30000_mean,max_roll_mean_1000,ave_roll_mean_100,2.4720242023468018
modified_sta_lta5_q05,av_change_abs_roll_std_10,q01_roll_mean_100,av_change_rate_roll_std_1000v2,exp_Moving_average_300_mean,2.4720289707183842
min_first_50000,std_first_10000,min_last_10000,max_to_min_diff,q95_roll_std_10,2.47204065322876
MA_400MA_BB_low_mean,modified_sta_lta3_mean,av_change_abs_roll_mean_1000,max_roll_mean_100,q01_roll_mean_100,2.4720458984375
mean_change_rate_first_10000_v2,min_last_50000,av_change_abs_roll_mean_100,q01_roll_mean_100,MA_700MA_BB_low_mean,2.472057819366455
abs_max_roll_std_10,modified_sta_lta3_q05,av_change_rate_roll_mean_1000,Hilbert_mean,q99,2.4720633029937744
abs_mean,std_roll_std_10,classic_sta_lta2_mean,av_change_abs_roll_mean_1000,modified_sta_lta6_mean,2.472086191177368
modified_sta_lta5_mean,classic_sta_lta5_q95,abs_max_roll_std_10,Moving_average_3000_mean,modified_sta_lta7_q95,2.472109794616699
classic_sta_lta5_q05,q01,modified_sta_lta6_mean,abs_max_roll_std_1000,ave_roll_std_1000,2.4721150398254395
ave_roll_std_100,ave_roll_mean_100,av_change_rate_roll_std_10v2,Imax,Istd,2.472130298614502
ave_roll_mean_100,av_change_rate_roll_mean_100_v2,std_last_10000,min_roll_std_1000,classic_sta_lta7_q95,2.4721407890319824
exp_Moving_average_300_mean,mean,q95_roll_std_10,min_first_10000,q01_roll_mean_10,2.472164869308472
modified_sta_lta4_q95,modified_sta_lta7_q95,classic_sta_lta3_mean,MA_400MA_std_mean,Rstd_last_15000,2.472170829772949
std_last_10000,ave_roll_std_10,MA_400MA_BB_low_mean,av_change_rate_roll_std_100,abs_q05,2.4721741676330566
abs_trend,Rstd__last_5000,mean_abs_diff,Imean,q99_roll_std_1000,2.4721767902374268
modified_sta_lta8_q95,q95_roll_std_10,Rmin,q95_roll_std_100,mean,2.4721839427948
modified_sta_lta1_q95,MA_400MA_BB_high_mean,ave_roll_mean_10,mean_change_rate_last_10000,freq_cross_last_50000,2.472198247909546
classic_sta_lta7_mean,Hilbert_mean,classic_sta_lta1_q05,min_roll_mean_10,modified_sta_lta2_mean,2.472198724746704
Rstd__last_5000,classic_sta_lta5_q05,max_roll_std_1000,av_change_abs_roll_mean_1000,Imax,2.472202777862549
max_to_min_diff,modified_sta_lta3_q95,mean_change_rate_v2,MA_400MA_BB_high_mean,av_change_abs_roll_mean_100,2.4722046852111816
av_change_rate_roll_std_100,count_big,av_change_abs_roll_std_100,max_roll_mean_10,mean_change_rate,2.472208261489868
abs_max_roll_mean_100,av_change_rate_roll_std_100v2,modified_sta_lta4_q95,med,av_change_abs_roll_mean_100,2.4722158908843994
modified_sta_lta6_q95,modified_sta_lta1_mean,modified_sta_lta4_mean,modified_sta_lta4_q95,MA_1000MA_std_mean,2.472224712371826
max_roll_std_100,av_change_rate_roll_std_100v2,mad,MA_700MA_BB_low_mean,Rmax,2.4722273349761963
min_first_10000,q01_roll_mean_100,max,classic_sta_lta2_mean,MA_400MA_std_mean,2.4722325801849365
std_first_10000,mad,classic_sta_lta2_q95,Rmax_last_5000,mean_change_rate_last_10000,2.4722471237182617
MA_400MA_BB_high_mean,modified_sta_lta8_mean,modified_sta_lta6_q95,skew,mean_change_rate_last_10000,2.4722836017608643
av_change_abs_roll_mean_100,med,Rstd,classic_sta_lta1_q95,max_first_10000,2.472301483154297
av_change_rate_roll_mean_10_v2,modified_sta_lta4_q05,q95_roll_mean_1000,MA_700MA_BB_low_mean,Rstd_last_15000,2.472304582595825
freq_cross_first_50000,abs_q95,std_roll_mean_1000,max_roll_std_1000,mean,2.4723072052001958
q95_roll_std_10,modified_sta_lta2_q95,Imin,std_roll_mean_100,std_first_10000,2.472315788269043
av_change_abs_roll_std_100,classic_sta_lta5_q95,q99_roll_mean_100,avg_first_50000,std,2.4723589420318604
ave_roll_std_10,Rmean_last_15000,max_roll_mean_10,avg_first_50000,q95_roll_std_10,2.4724044799804688
modified_sta_lta3_q05,modified_sta_lta6_q95,std_roll_std_1000,mean_abs_diff,av_change_rate_roll_std_10v2,2.4724044799804688
